time,timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
23/10 20:03:38,1571841218402,9.939865,0,0.696167,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.58374023
23/10 20:03:38,1571841218403,9.918304,0,0.70214844,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.52388
23/10 20:03:38,1571841218617,9.76149,0,0.78234863,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.40298462
23/10 20:03:38,1571841218618,9.578339,0,0.67222595,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.44488525
23/10 20:03:38,1571841218619,9.535233,0,0.52497864,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.46043396
23/10 20:03:38,1571841218620,9.694458000000001,0,0.6351166,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.57655334
23/10 20:03:38,1571841218621,9.571152,0,0.71173096,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5274810999999999
23/10 20:03:38,1571841218622,9.748322,0,0.6817932,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5334625
23/10 20:03:38,1571841218623,9.802185,0,0.75961304,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.55740356
23/10 20:03:38,1571841218838,9.799805000000001,0,0.7464447,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.57536316
23/10 20:03:38,1571841218839,9.830917,0,0.6985626,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6304320999999999
23/10 20:03:38,1571841218840,9.820145,0,0.7260895,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5226898
23/10 20:03:38,1571841218841,9.864441000000001,0,0.75361633,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6651459
23/10 20:03:38,1571841218842,10.103867,0,0.6387024,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.37783813
23/10 20:03:38,1571841218843,10.032028,0,0.62553406,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.43649292
23/10 20:03:38,1571841218844,10.120621,0,0.7081299,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.45086670000000006
23/10 20:03:39,1571841219059,10.024857,0,0.7153168000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.54304504
23/10 20:03:39,1571841219060,10.155334,0,0.5082245,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5729675
23/10 20:03:39,1571841219061,9.553192,0,0.9954376,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.83273315
23/10 20:03:39,1571841219062,10.2187805,0,0.5525055,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.60409546
23/10 20:03:39,1571841219063,9.933867999999999,0,0.6398925999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.4903717000000001
23/10 20:03:39,1571841219064,9.526855,0,0.8039093,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.51431274
23/10 20:03:39,1571841219065,9.559174,0,0.8122864000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.55381775
23/10 20:03:39,1571841219277,9.70163,0,0.7871399,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6459961
23/10 20:03:39,1571841219278,9.674103,0,0.75242615,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6974640000000001
23/10 20:03:39,1571841219279,9.781845,0,0.7153168000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.7836609
23/10 20:03:39,1571841219280,9.816559,0,0.7644043,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5813446
23/10 20:03:39,1571841219281,9.789017,0,0.779953,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.40177917
23/10 20:03:39,1571841219282,9.754303,0,0.7212982,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.64479065
23/10 20:03:39,1571841219283,9.543625,0,0.7248993,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5406494000000001
23/10 20:03:39,1571841219496,9.724380499999999,0,0.58961487,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3574829
23/10 20:03:39,1571841219497,10.003311,0,0.8302459999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.16714478
23/10 20:03:39,1571841219498,9.939865,0,1.1367035,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.19947815
23/10 20:03:39,1571841219499,10.246323,0,0.43759155,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.45924377
23/10 20:03:39,1571841219500,9.836914,0,1.0397339,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.34552002
23/10 20:03:39,1571841219501,9.714798,0,0.814682,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.36587524
23/10 20:03:39,1571841219502,9.914719,0,0.7248993,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3431244
23/10 20:03:39,1571841219718,9.750717,0,0.7835541,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.41255188
23/10 20:03:39,1571841219719,9.790222,0,0.7835541,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.43171692
23/10 20:03:39,1571841219720,9.834518,0,0.88890076,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5741729999999999
23/10 20:03:39,1571841219721,9.785430999999999,0,0.9152374,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.64360046
23/10 20:03:39,1571841219722,9.721985,0,0.95474243,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.52627563
23/10 20:03:39,1571841219723,9.790222,0,1.0241699,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.44726562
23/10 20:03:39,1571841219724,9.7603,0,0.9738921999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5107269
23/10 20:03:39,1571841219938,9.659744,0,0.8446045,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3419342
23/10 20:03:39,1571841219939,9.483765,0,0.8350219999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.37393188
23/10 20:03:39,1571841219940,9.729172,0,0.8374176,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.17193604
23/10 20:03:39,1571841219941,10.224762,0,0.48428345,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.8052063
23/10 20:03:39,1571841219942,10.073929,0,0.33822632,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5083313
23/10 20:03:39,1571841219943,9.526855,0,0.5668793000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.042648315
23/10 20:03:39,1571841219944,9.461014,0,0.64349365,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.18510437
23/10 20:03:40,1571841220158,9.748322,0,0.72010803,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.32276917
23/10 20:03:40,1571841220159,9.696854,0,0.83262634,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.42572020000000005
23/10 20:03:40,1571841220160,9.76149,0,0.9894562,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.35987854
23/10 20:03:40,1571841220161,9.954224,0,0.95114136,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.033081055
23/10 20:03:40,1571841220162,10.072739,0,0.8062897,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.120147705
23/10 20:03:40,1571841220163,9.671707000000001,0,0.80270386,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.08215332
23/10 20:03:40,1571841220164,9.704025,0,0.79074097,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.05821228
23/10 20:03:40,1571841220379,9.749527,0,0.8661499,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.109695435
23/10 20:03:40,1571841220380,9.610657000000002,0,0.9092406999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.06419372599999999
23/10 20:03:40,1571841220381,10.228363,0,0.95832825,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.21383667
23/10 20:03:40,1571841220382,10.146957,0,0.93917847,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.29045105
23/10 20:03:40,1571841220383,10.081116,0,0.7320709,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.26890564
23/10 20:03:40,1571841220384,9.367645,0,0.7440491,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.27577209999999996
23/10 20:03:40,1571841220597,9.434677,0,0.72250366,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.119262695
23/10 20:03:40,1571841220598,9.571152,0,0.75361633,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3359375
23/10 20:03:40,1571841220599,10.026047,0,1.0062103,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.47001648
23/10 20:03:40,1571841220600,10.246323,0,1.0301514,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5131073
23/10 20:03:40,1571841220601,10.046402,0,0.98706055,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.1875
23/10 20:03:40,1571841220602,9.686066,0,0.82424927,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.067474365
23/10 20:03:40,1571841220603,9.597488,0,0.7979126,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.060302734000000004
23/10 20:03:40,1571841220817,9.783035,0,0.8015137,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.031570435
23/10 20:03:40,1571841220818,9.862045,0,0.80270386,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.0052337646
23/10 20:03:40,1571841220819,9.972183,0,0.7476349,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.13212585
23/10 20:03:40,1571841220820,9.970978,0,0.70095825,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.10458374
23/10 20:03:40,1571841220821,10.020064999999999,0,0.6518706999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.40985107
23/10 20:03:40,1571841220822,9.672897,0,0.779953,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.26171875
23/10 20:03:40,1571841220823,9.750717,0,0.74884033,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3718567
23/10 20:03:41,1571841221037,9.70163,0,0.8254546999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.29524229999999996
23/10 20:03:41,1571841221038,9.555588,0,0.91044617,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.2162323
23/10 20:03:41,1571841221039,9.540024,0,0.9319915999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.32276917
23/10 20:03:41,1571841221040,10.112244,0,0.656662,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.05821228
23/10 20:03:41,1571841221041,10.084702,0,0.5908203000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.08424377400000001
23/10 20:03:41,1571841221042,9.826141,0,0.6195526,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.24824524
23/10 20:03:41,1571841221043,9.877609,0,0.6003876,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.18959045
23/10 20:03:41,1571841221258,9.888382,0,0.5944060999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3754425
23/10 20:03:41,1571841221259,9.868027,0,0.68299866,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.2856598
23/10 20:03:41,1571841221260,9.915909,0,0.67581177,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.24017334
23/10 20:03:41,1571841221261,9.878799,0,0.6782074,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.44488525
23/10 20:03:41,1571841221262,9.970978,0,0.6398925999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5131073
23/10 20:03:41,1571841221263,9.993729,0,0.58602905,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.40538025
23/10 20:03:41,1571841221264,10.014084,0,0.5872345,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.25692750000000003
23/10 20:03:41,1571841221476,9.963806,0,0.5884246999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.121658325
23/10 20:03:41,1571841221477,9.957809,0,0.55610657,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.05581665
23/10 20:03:41,1571841221478,10.058365,0,0.51779175,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.19708252
23/10 20:03:41,1571841221479,9.851272999999999,0,0.6315155,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3359375
23/10 20:03:41,1571841221480,9.542419,0,0.7440491,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.32037354
23/10 20:03:41,1571841221481,9.463409,0,0.8230591,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.21144104
23/10 20:03:41,1571841221482,9.857254,0,0.6482849,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.48916626
23/10 20:03:41,1571841221696,10.118225,0,0.51779175,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.35031128
23/10 20:03:41,1571841221697,9.884796000000001,0,0.62194824,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.14680481
23/10 20:03:41,1571841221698,9.871628,0,0.5872345,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.22940063
23/10 20:03:41,1571841221699,9.817749000000001,0,0.6602478,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.1982727
23/10 20:03:41,1571841221700,9.767471,0,0.680603,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.35389709999999996
23/10 20:03:41,1571841221701,9.778244,0,0.68418884,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.21742249
23/10 20:03:41,1571841221916,9.577133,0,0.7572174,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.19947815
23/10 20:03:41,1571841221917,9.641785,0,0.7392578000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.227005
23/10 20:03:41,1571841221918,9.848877,0,0.6303253000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.31320190000000003
23/10 20:03:41,1571841221919,9.933867999999999,0,0.6087799,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.43649292
23/10 20:03:41,1571841221920,9.890778,0,0.6243439000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.35510254
23/10 20:03:41,1571841221921,9.64418,0,0.79911804,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.1695404
23/10 20:03:41,1571841221922,9.913528,0,0.6686249,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.41615295
23/10 20:03:42,1571841222137,10.107452,0,0.5130005,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.33714294
23/10 20:03:42,1571841222138,9.631012,0,0.70214844,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.14201355
23/10 20:03:42,1571841222139,9.984146,0,0.5728607,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.15518188
23/10 20:03:42,1571841222140,10.476166000000001,0,0.43399048,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.030685425
23/10 20:03:42,1571841222141,10.336105,0,0.49624634,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.10697937
23/10 20:03:42,1571841222142,9.878799,0,0.7093353,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.27848816
23/10 20:03:42,1571841222356,9.754303,0,0.70573425,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.1300354
23/10 20:03:42,1571841222357,9.718399,0,0.69377136,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.22940063
23/10 20:03:42,1571841222358,9.714798,0,0.7272949000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3143921
23/10 20:03:42,1571841222359,9.742339999999999,0,0.6853943,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.28686523
23/10 20:03:42,1571841222360,10.257095,0,0.45315552,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.28926086
23/10 20:03:42,1571841222361,9.659744,0,0.9343872,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.58374023
23/10 20:03:42,1571841222362,9.258713,0,1.2360535,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.82196045
23/10 20:03:42,1571841222577,9.456223,0,1.0529022,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.8530884
23/10 20:03:42,1571841222578,9.613052,0,0.88890076,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6795044
23/10 20:03:42,1571841222579,9.569962,0,1.0301514,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.52149963
23/10 20:03:42,1571841222580,9.793808,0,0.95713806,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.82795715
23/10 20:03:42,1571841222581,9.909927,0,0.8852996999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.7082366999999999
23/10 20:03:42,1571841222582,9.774658,0,0.9810790999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.62683105
23/10 20:03:42,1571841222583,9.653748,0,1.0205841,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.44248962
23/10 20:03:42,1571841222795,9.785430999999999,0,0.87812805,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.45326233
23/10 20:03:42,1571841222796,9.978164999999999,0,0.80989075,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5274810999999999
23/10 20:03:42,1571841222797,10.106262,0,0.7943268,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6196594
23/10 20:03:42,1571841222798,9.941055,0,0.90086365,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.68310547
23/10 20:03:42,1571841222799,9.986542,0,0.7835541,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.32995605
23/10 20:03:42,1571841222800,10.033234,0,0.74165344,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.47480774
23/10 20:03:42,1571841222801,9.519669,0,0.98825073,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.57655334
23/10 20:03:43,1571841223015,9.574738,0,0.937973,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.40657043
23/10 20:03:43,1571841223016,9.753113,0,0.7979126,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.32756042
23/10 20:03:43,1571841223017,10.082305999999999,0,0.7320709,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.27848816
23/10 20:03:43,1571841223018,9.635788,0,0.9750824,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.4724121
23/10 20:03:43,1571841223019,9.720794999999999,0,0.8924866,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.4329071
23/10 20:03:43,1571841223020,9.866837,0,0.76200867,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.27967834
23/10 20:03:43,1571841223021,9.700439,0,0.78234863,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.59332275
23/10 20:03:43,1571841223236,9.482559,0,0.874527,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6064911000000001
23/10 20:03:43,1571841223237,9.777054,0,0.7584076,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.40777588
23/10 20:03:43,1571841223238,9.765075999999999,0,0.80270386,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.52627563
23/10 20:03:43,1571841223239,9.777054,0,0.8254546999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5274810999999999
23/10 20:03:43,1571841223240,9.927887,0,0.77038574,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.44128418
23/10 20:03:43,1571841223241,9.773468,0,0.8254546999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.4903717000000001
23/10 20:03:43,1571841223242,9.875214,0,0.8254546999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.62205505
23/10 20:03:43,1571841223457,9.847686999999999,0,0.7871399,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.618454
23/10 20:03:43,1571841223458,9.956619,0,0.81108093,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.53704834
23/10 20:03:43,1571841223459,10.026047,0,0.8254546999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5478363
23/10 20:03:43,1571841223460,9.829727,0,0.8457947,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.3419342
23/10 20:03:43,1571841223461,9.872817999999999,0,0.735672,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.2844696
23/10 20:03:43,1571841223462,10.033234,0,0.62553406,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6483916999999999
23/10 20:03:43,1571841223676,9.874023,0,0.64468384,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.46762085
23/10 20:03:43,1571841223677,9.850082,0,0.75361633,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.22821045
23/10 20:03:43,1571841223678,9.986542,0,0.6865845,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.7477417
23/10 20:03:43,1571841223679,9.900360000000001,0,0.8410187,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.8063965
23/10 20:03:43,1571841223680,9.815353,0,0.74884033,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.049835205
23/10 20:03:43,1571841223681,9.864441000000001,0,0.7763671999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.35629272
23/10 20:03:43,1571841223894,9.731567,0,0.814682,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5741729999999999
23/10 20:03:43,1571841223895,9.633408,0,0.8290405000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.5502166999999999
23/10 20:03:43,1571841223896,9.787827,0,0.7105255,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.1587677
23/10 20:03:43,1571841223897,9.900360000000001,0,0.64349365,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.36227417
23/10 20:03:43,1571841223898,9.738739,0,0.6985626,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.26171875
23/10 20:03:43,1571841223899,9.811767999999999,0,0.64349365,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.00642395
23/10 20:03:43,1571841223900,9.797409,0,0.696167,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.52867126
23/10 20:03:44,1571841224113,9.84169,0,0.735672,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.6208496
23/10 20:03:44,1571841224114,10.066757,0,0.7177124,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.18270874
23/10 20:03:44,1571841224335,9.730362,0,0.7248993,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.08934021
23/10 20:03:44,1571841224336,9.596283,0,0.79911804,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.18031311
23/10 20:03:44,1571841224337,9.476578,0,0.77397156,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.14559937
23/10 20:03:44,1571841224338,9.702835,0,0.6398925999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.2629242
23/10 20:03:44,1571841224339,9.680083999999999,0,0.7500305,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.076171875
23/10 20:03:44,1571841224341,9.626221000000001,0,0.7296753,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.01361084
23/10 20:03:44,1571841224343,9.789017,0,0.6243439000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.096206665
23/10 20:03:44,1571841224345,9.954224,0,0.61117554,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.17521667
23/10 20:03:44,1571841224346,9.927887,0,0.6398925999999999,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.1273346
23/10 20:03:44,1571841224556,9.923096000000001,0,0.6698303000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.066589355
23/10 20:03:44,1571841224557,9.889586999999999,0,0.70573425,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.095321655
23/10 20:03:44,1571841224558,9.666916,0,0.8661499,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.20187378
23/10 20:03:44,1571841224559,10.306168,0,0.5800476,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.31080627
23/10 20:03:44,1571841224560,10.228363,0,0.5201874,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.121658325
23/10 20:03:44,1571841224561,9.9614105,0,0.5956116,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.03994751
23/10 20:03:44,1571841224562,9.705231,0,0.65068054,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.14201355
23/10 20:03:44,1571841224775,9.730362,0,0.6387024,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.16714478
23/10 20:03:44,1571841224776,9.652557,0,0.57644653,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.15757751
23/10 20:03:44,1571841224777,9.647766,0,0.74046326,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.15278625
23/10 20:03:44,1571841224778,9.812973,0,0.6303253000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.083358765
23/10 20:03:44,1571841224779,9.815353,0,0.70214844,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.37065125
23/10 20:03:44,1571841224780,9.678894,0,0.7392578000000001,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.43649292
23/10 20:03:44,1571841224993,9.845291,0,0.49145508,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,-0.17761229999999997
23/10 20:03:44,1571841224994,10.120621,0,0.4256134,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.124053955
23/10 20:03:44,1571841224995,10.136185000000001,0,0.49266052,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.057022095
23/10 20:03:45,1571841225215,10.23674,0,0.40287779999999995,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.558609
23/10 20:03:45,1571841225216,10.054779,0,0.51660156,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.49395752
23/10 20:03:45,1571841225217,9.902756,0,0.57644653,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.4329071
23/10 20:03:45,1571841225218,9.818954,0,0.538147,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.16116333
23/10 20:03:45,1571841225219,9.808182,0,0.5800476,95b18bc0-4fb1-4124-b4b2-1ccfbf45774d,1,0.13363647
